"","compID","mean_within_dist","n_pairs","numPred","behaviorSpaceRun","tick"
"385",3,2.90947941846377,65,1,"2",750
"386",4,0.406558286104218,1,1,"2",750
"387",1,3.16018780841652,4,1,"2",800
"388",2,2.87297600781407,87,1,"2",800
"389",1,3.62141041481363,5,1,"2",850
"390",2,2.99851437888313,89,1,"2",850
"391",1,3.64454227639414,6,1,"2",900
"392",2,2.94549324567422,92,1,"2",900
"393",1,2.36158218642728,6,1,"2",950
"394",2,2.70554350473565,31,1,"2",950
"395",3,3.11276854557756,21,1,"2",950
"396",1,2.33426656939131,6,1,"2",1000
"397",2,3.04973623412792,21,1,"2",1000
"398",3,2.42219443487649,28,1,"2",1000
"399",1,2.24323475326852,6,1,"2",1050
"400",2,2.74148104388531,92,1,"2",1050
"401",1,1.97235121156716,6,1,"2",1100
"402",2,2.72013006848392,89,1,"2",1100
"403",1,1.91740856612055,6,1,"2",1150
"404",2,2.51171625088192,85,1,"2",1150
"405",1,1.72479779021121,6,1,"2",1200
"406",2,2.03245849031657,28,1,"2",1200
"407",3,2.24037311419836,28,1,"2",1200
"408",1,1.65852547746216,6,1,"2",1250
"409",2,2.68511680164208,74,1,"2",1250
"410",3,1.31051613271911,3,1,"2",1250
"411",1,1.55798995212501,6,1,"2",1300
"412",2,2.60474733242322,92,1,"2",1300
"413",1,2.20127900512158,14,1,"2",1350
"414",2,2.56999429116273,65,1,"2",1350
"415",1,2.81323394244429,106,1,"2",1400
"416",1,2.70004011305992,27,1,"2",1450
"417",2,2.15131501017466,36,1,"2",1450
"418",1,2.89554381584112,110,1,"2",1500
"419",1,2.81582707626543,113,1,"2",1550
"420",1,1.54199123789201,6,1,"2",1600
"421",2,2.84951801260597,96,1,"2",1600
"422",1,3.09691241055662,114,1,"2",1650
"423",1,2.91140884941888,114,1,"2",1700
"424",1,2.93598577104864,114,1,"2",1750
"425",1,2.89489668534868,114,1,"2",1800
"426",1,2.86846263534255,108,1,"2",1850
"427",1,2.8129243638526,57,1,"2",1900
"428",2,1.48141437922281,15,1,"2",1900
"429",1,2.68470599937221,51,1,"2",1950
"430",2,1.51993792737355,28,1,"2",1950
"431",1,2.67716897843171,52,1,"2",2000
"432",2,1.22415004267704,28,1,"2",2000
"433",1,2.71926863247724,49,1,"2",2050
"434",2,1.19957484222564,28,1,"2",2050
"435",1,1.34087101688558,21,1,"2",2100
"436",2,3.14343673932127,73,1,"2",2100
"437",1,1.50445639995035,21,1,"2",2150
"438",2,2.9114671635235,78,1,"2",2150
"439",1,1.62242649801296,21,1,"2",2200
"440",2,2.95295547808692,78,1,"2",2200
"441",1,1.38153749962077,21,1,"2",2250
"442",2,2.7810521437639,78,1,"2",2250
"443",1,1.50364521976854,10,1,"2",2300
"444",2,2.93320004955321,89,1,"2",2300
"445",1,3.09595928570133,113,1,"2",2350
"446",2,1.0094090350299,1,1,"2",2350
"447",1,3.31102968883329,120,1,"2",2400
"448",1,3.06606027732817,117,1,"2",2450
"449",1,3.0718765491803,117,1,"2",2500
"450",1,3.02108787642473,117,1,"2",2550
"451",1,3.07521728880517,117,1,"2",2600
"452",1,3.14434288326811,116,1,"2",2650
"453",1,3.06375526369591,117,1,"2",2700
"454",1,3.15165839486253,114,1,"2",2750
"455",1,3.07256002228921,100,1,"2",2800
"456",1,3.8534963487164,96,1,"2",2850
"457",1,2.99410863742905,113,1,"2",2900
"458",1,3.03925747192189,115,1,"2",2950
"459",1,3.02662200277066,114,1,"2",3000
"460",1,3.01788231165798,117,1,"2",3050
"461",1,2.9916422782102,113,1,"2",3100
"462",1,2.76264787358654,104,1,"2",3150
"463",1,2.90555675154566,109,1,"2",3200
"464",1,3.12161348621751,113,1,"2",3250
"465",1,2.61321929928807,119,1,"2",3300
"466",1,2.79886501247763,117,1,"2",3350
"467",1,2.79264461065101,117,1,"2",3400
"468",1,2.84330327690998,75,1,"2",3450
"469",2,2.9829745208658,4,1,"2",3450
"470",1,3.15193695366941,140,1,"2",3500
"471",1,1.9870039673532,15,1,"2",3550
"472",2,2.82465706323841,17,1,"2",3550
"473",3,2.07402554665443,21,1,"2",3550
"474",1,1.23307108462788,15,1,"2",3600
"475",2,2.38972730854841,21,1,"2",3600
"476",3,1.24415267516824,21,1,"2",3600
"477",1,1.07892035429057,15,1,"2",3650
"478",2,1.46466054030529,10,1,"2",3650
"479",3,2.47655552117963,36,1,"2",3650
"480",1,1.05132663495668,15,1,"2",3700
"481",2,2.80867307945632,65,1,"2",3700
"482",3,0.537705291028457,1,1,"2",3700
"483",1,0.665803139741933,15,1,"2",3750
"484",2,2.92746715719386,84,1,"2",3750
"485",1,2.99553413559718,152,1,"2",3800
"486",1,2.8044330591648,163,1,"2",3850
"487",1,2.74850795621228,72,1,"2",3900
"488",2,2.85580958663772,12,1,"2",3900
"489",1,2.70827043854924,175,1,"2",3950
"490",1,2.83436401751979,176,1,"2",4000
"491",1,2.61274896676604,163,1,"2",4050
"492",1,2.53358873432817,165,1,"2",4100
"493",1,2.6170170023235,167,1,"2",4150
"494",1,2.51453033846908,180,1,"2",4200
"495",1,2.73323451353624,186,1,"2",4250
