"","numPred","behaviorSpaceRun","tick","compID","compSize"
"81",1,"1",1300,3,9
"82",1,"1",1350,1,2
"83",1,"1",1350,2,9
"84",1,"1",1350,3,9
"85",1,"1",1400,1,2
"86",1,"1",1400,2,9
"87",1,"1",1400,3,9
"88",1,"1",1450,1,2
"89",1,"1",1450,2,9
"90",1,"1",1450,3,9
"91",1,"1",1500,1,2
"92",1,"1",1500,2,9
"93",1,"1",1500,3,9
"94",1,"1",1550,1,2
"95",1,"1",1550,2,8
"96",1,"1",1550,3,9
"97",1,"1",1600,1,8
"98",1,"1",1600,2,8
"99",1,"1",1650,1,2
"100",1,"1",1650,2,9
"101",1,"1",1650,3,9
"102",1,"1",1700,1,2
"103",1,"1",1700,2,9
"104",1,"1",1700,3,3
"105",1,"1",1700,4,6
"106",1,"1",1750,1,2
"107",1,"1",1750,2,9
"108",1,"1",1750,3,9
"109",1,"1",1800,1,2
"110",1,"1",1800,2,9
"111",1,"1",1800,3,9
"112",1,"1",1850,1,2
"113",1,"1",1850,2,9
"114",1,"1",1850,3,9
"115",1,"1",1900,1,2
"116",1,"1",1900,2,9
"117",1,"1",1900,3,9
"118",1,"1",1950,1,2
"119",1,"1",1950,2,9
"120",1,"1",1950,3,9
"121",1,"1",2000,1,2
"122",1,"1",2000,2,9
"123",1,"1",2000,3,9
"124",1,"1",2050,1,9
"125",1,"1",2050,2,9
"126",1,"1",2100,1,2
"127",1,"1",2100,2,9
"128",1,"1",2100,3,9
"129",1,"1",2150,1,11
"130",1,"1",2150,2,9
"131",1,"1",2200,1,11
"132",1,"1",2200,2,9
"133",1,"1",2250,1,11
"134",1,"1",2250,2,9
"135",1,"1",2300,1,11
"136",1,"1",2300,2,9
"137",1,"1",2350,1,3
"138",1,"1",2350,2,8
"139",1,"1",2350,3,9
"140",1,"1",2400,1,3
"141",1,"1",2400,2,8
"142",1,"1",2400,3,9
"143",1,"1",2450,1,3
"144",1,"1",2450,2,8
"145",1,"1",2450,3,9
"146",1,"1",2500,1,3
"147",1,"1",2500,2,8
"148",1,"1",2500,3,9
"149",1,"1",2550,1,3
"150",1,"1",2550,2,8
"151",1,"1",2550,3,9
"152",1,"1",2600,1,3
"153",1,"1",2600,2,8
"154",1,"1",2600,3,9
"155",1,"1",2650,1,3
"156",1,"1",2650,2,8
"157",1,"1",2650,3,9
"158",1,"1",2700,1,3
"159",1,"1",2700,2,8
"160",1,"1",2700,3,9
"161",1,"1",2750,1,3
"162",1,"1",2750,2,8
"163",1,"1",2750,3,9
"164",1,"1",2800,1,3
"165",1,"1",2800,2,3
"166",1,"1",2800,3,5
"167",1,"1",2800,4,9
"168",1,"1",2850,1,3
"169",1,"1",2850,2,8
"170",1,"1",2850,3,8
"171",1,"1",2900,1,3
"172",1,"1",2900,2,8
"173",1,"1",2900,3,9
"174",1,"1",2950,1,3
"175",1,"1",2950,2,8
"176",1,"1",2950,3,9
"177",1,"1",3000,1,3
"178",1,"1",3000,2,8
"179",1,"1",3000,3,9
"180",1,"1",3050,1,3
"181",1,"1",3050,2,8
"182",1,"1",3050,3,9
"183",1,"1",3100,1,3
"184",1,"1",3100,2,8
"185",1,"1",3100,3,9
