"","compID","mean_within_dist","n_pairs","numPred","behaviorSpaceRun","tick"
"330",1,2.50272733142952,85,1,"1",8100
"331",2,2.69079857477293,1,1,"1",8100
"332",3,0.369136387405826,3,1,"1",8100
"333",1,1.91616762245809,90,1,"1",8150
"334",2,2.53601844827675,1,1,"1",8150
"335",3,0.465322162928863,3,1,"1",8150
"336",1,2.24842141235961,121,1,"1",8200
"337",2,2.37347718126802,1,1,"1",8200
"338",1,2.17829040365445,122,1,"1",8250
"339",2,1.77177454829896,1,1,"1",8250
"340",1,2.41360405597968,135,1,"1",8300
"341",2,1.51172722407186,1,1,"1",8300
"342",1,2.49189845014778,136,1,"1",8350
"343",2,1.21288425251547,1,1,"1",8350
"344",1,2.48386143359484,135,1,"1",8400
"345",2,0.841297878280933,1,1,"1",8400
"346",1,2.54401862524626,134,1,"1",8450
"347",2,0.83152037257063,1,1,"1",8450
"348",1,2.2962341905088,137,1,"1",8500
"349",2,0.510517629470326,1,1,"1",8500
"350",1,2.65479039541831,98,1,"1",8550
"351",2,0.470221532896994,1,1,"1",8550
"352",3,2.23991662568052,1,1,"1",8550
"353",1,3.15566299863651,112,1,"1",8600
"354",2,3.81258267661359,5,1,"1",8600
"355",1,2.58881085121273,21,1,"1",8650
"356",2,3.10453518012322,58,1,"1",8650
"357",1,1.81202711331236,21,1,"1",8700
"358",2,2.45131359716421,66,1,"1",8700
"359",1,2.89615787478424,123,1,"1",8750
"360",1,2.805893488645,124,1,"1",8800
"361",1,2.73487380688539,124,1,"1",8850
"362",1,2.78776064179582,122,1,"1",8900
"363",1,3.01936902761315,110,1,"1",8950
"364",2,3.4210189441411,3,1,"1",8950
"365",1,2.74809392675858,180,1,"1",9000
"366",1,2.89328840867853,183,1,"1",9050
"367",1,2.84922034382652,186,1,"1",9100
"368",1,2.64050774473377,149,1,"1",9150
"369",2,1.04676542262343,1,1,"1",9150
"370",1,2.48487239849911,149,1,"1",9200
"371",2,0.419892105188937,1,1,"1",9200
"372",1,2.63294404505423,130,1,"1",9250
"373",2,0.419809718801268,1,1,"1",9250
"374",1,2.94486649617126,111,1,"1",9300
"375",2,0.419809718801262,1,1,"1",9300
"376",1,2.05135453426975,91,1,"1",9350
"377",2,1.02614919480551,1,1,"1",9350
"378",3,0.604011026389416,1,1,"1",9350
"379",1,2.60340617704898,134,1,"1",9400
"380",2,0.27061914196893,1,1,"1",9400
"381",1,2.83053151252738,163,1,"1",9450
"382",1,2.67871588655771,161,1,"1",9500
"383",1,2.84509755305042,162,1,"1",9550
"384",1,2.81555329970341,164,1,"1",9600
"385",1,2.85373279004926,165,1,"1",9650
"386",1,2.95110530379456,161,1,"1",9700
"387",1,3.25209931928174,116,1,"1",9750
"388",1,2.4955310137727,150,1,"1",9800
"389",1,2.31409829609466,94,1,"1",9850
"390",2,2.51532491218604,6,1,"1",9850
"391",1,2.2349396912978,170,1,"1",9900
"392",1,2.29009207674436,147,1,"1",9950
"393",1,2.48906493487012,1,1,"2",0
"394",2,4.30868750897533,1,1,"2",0
"395",1,2.03590274173519,6,1,"2",50
"396",1,1.91991382553336,6,1,"2",100
"397",2,3.30597159828319,6,1,"2",100
"398",3,3.34361945950792,1,1,"2",100
"399",4,0.67408252462143,1,1,"2",100
"400",1,1.84063654822786,6,1,"2",150
"401",2,3.03388975992772,6,1,"2",150
"402",3,2.1078962450747,1,1,"2",150
"403",4,2.68519332800501,4,1,"2",150
"404",1,1.56870112471415,3,1,"2",200
"405",2,2.50101728848843,8,1,"2",200
"406",3,3.28864819413266,10,1,"2",200
"407",4,3.12892393905186,3,1,"2",200
"408",1,3.09400102001351,11,1,"2",250
"409",2,2.96536326349834,6,1,"2",250
"410",3,2.91663945823068,10,1,"2",250
"411",1,3.08289081600472,14,1,"2",300
"412",2,3.7048817070813,17,1,"2",300
