"","numPred","behaviorSpaceRun","tick","compID","compSize"
"23881",2,"69",7850,1,14
"23882",2,"69",7850,2,6
"23883",2,"69",7900,1,13
"23884",2,"69",7900,2,6
"23885",2,"69",7950,1,14
"23886",2,"69",7950,2,6
"23887",2,"69",8000,1,20
"23888",2,"69",8050,1,20
"23889",2,"69",8100,1,20
"23890",2,"69",8150,1,11
"23891",2,"69",8150,2,8
"23892",2,"69",8200,1,7
"23893",2,"69",8200,2,11
"23894",2,"69",8200,3,2
"23895",2,"69",8250,1,20
"23896",2,"69",8300,1,20
"23897",2,"69",8350,1,14
"23898",2,"69",8350,2,6
"23899",2,"69",8400,1,4
"23900",2,"69",8400,2,10
"23901",2,"69",8400,3,6
"23902",2,"69",8450,1,14
"23903",2,"69",8450,2,6
"23904",2,"69",8500,1,14
"23905",2,"69",8500,2,6
"23906",2,"69",8550,1,8
"23907",2,"69",8550,2,4
"23908",2,"69",8550,3,3
"23909",2,"69",8600,1,7
"23910",2,"69",8600,2,4
"23911",2,"69",8600,3,4
"23912",2,"69",8600,4,4
"23913",2,"69",8650,1,5
"23914",2,"69",8650,2,2
"23915",2,"69",8650,3,9
"23916",2,"69",8700,1,17
"23917",2,"69",8750,1,17
"23918",2,"69",8750,2,2
"23919",2,"69",8800,1,16
"23920",2,"69",8800,2,2
"23921",2,"69",8850,1,19
"23922",2,"69",8900,1,18
"23923",2,"69",8950,1,18
"23924",2,"69",9000,1,18
"23925",2,"69",9050,1,18
"23926",2,"69",9050,2,2
"23927",2,"69",9100,1,15
"23928",2,"69",9100,2,3
"23929",2,"69",9100,3,2
"23930",2,"69",9150,1,18
"23931",2,"69",9150,2,2
"23932",2,"69",9200,1,16
"23933",2,"69",9200,2,4
"23934",2,"69",9250,1,16
"23935",2,"69",9250,2,2
"23936",2,"69",9250,3,2
"23937",2,"69",9300,1,17
"23938",2,"69",9300,2,2
"23939",2,"69",9350,1,16
"23940",2,"69",9350,2,3
"23941",2,"69",9400,1,19
"23942",2,"69",9450,1,16
"23943",2,"69",9450,2,2
"23944",2,"69",9500,1,16
"23945",2,"69",9500,2,3
"23946",2,"69",9550,1,15
"23947",2,"69",9550,2,4
"23948",2,"69",9600,1,19
"23949",2,"69",9650,1,16
"23950",2,"69",9650,2,3
"23951",2,"69",9700,1,2
"23952",2,"69",9700,2,14
"23953",2,"69",9700,3,3
"23954",2,"69",9750,1,2
"23955",2,"69",9750,2,15
"23956",2,"69",9750,3,3
"23957",2,"69",9800,1,3
"23958",2,"69",9800,2,15
"23959",2,"69",9800,3,2
"23960",2,"69",9850,1,3
"23961",2,"69",9850,2,15
"23962",2,"69",9850,3,2
"23963",2,"69",9900,1,3
"23964",2,"69",9900,2,15
"23965",2,"69",9900,3,2
"23966",2,"69",9950,1,3
"23967",2,"69",9950,2,15
"23968",2,"69",9950,3,2
"23969",2,"70",0,1,2
"23970",2,"70",0,2,3
"23971",2,"70",0,3,2
"23972",2,"70",0,4,2
"23973",2,"70",50,1,2
"23974",2,"70",50,2,4
"23975",2,"70",50,3,2
"23976",2,"70",50,4,3
"23977",2,"70",50,5,2
"23978",2,"70",50,6,3
"23979",2,"70",100,1,8
"23980",2,"70",100,2,2
"23981",2,"70",100,3,2
"23982",2,"70",100,4,2
"23983",2,"70",100,5,2
"23984",2,"70",150,1,16
"23985",2,"70",150,2,2
"23986",2,"70",150,3,2
"23987",2,"70",200,1,19
"23988",2,"70",250,1,20
"23989",2,"70",300,1,5
"23990",2,"70",300,2,12
"23991",2,"70",300,3,2
"23992",2,"70",350,1,19
"23993",2,"70",400,1,19
"23994",2,"70",450,1,18
"23995",2,"70",500,1,5
"23996",2,"70",500,2,13
"23997",2,"70",550,1,18
"23998",2,"70",600,1,18
"23999",2,"70",650,1,18
"24000",2,"70",700,1,19
"24001",2,"70",750,1,19
"24002",2,"70",800,1,19
"24003",2,"70",850,1,18
"24004",2,"70",900,1,19
"24005",2,"70",950,1,19
"24006",2,"70",1000,1,19
"24007",2,"70",1050,1,9
"24008",2,"70",1050,2,7
"24009",2,"70",1050,3,2
"24010",2,"70",1100,1,18
"24011",2,"70",1100,2,2
"24012",2,"70",1150,1,20
"24013",2,"70",1200,1,20
"24014",2,"70",1250,1,20
"24015",2,"70",1300,1,20
"24016",2,"70",1350,1,20
"24017",2,"70",1400,1,20
"24018",2,"70",1450,1,20
"24019",2,"70",1500,1,18
"24020",2,"70",1500,2,2
"24021",2,"70",1550,1,14
"24022",2,"70",1550,2,6
"24023",2,"70",1600,1,18
"24024",2,"70",1600,2,2
"24025",2,"70",1650,1,18
"24026",2,"70",1650,2,2
"24027",2,"70",1700,1,18
"24028",2,"70",1700,2,2
"24029",2,"70",1750,1,18
"24030",2,"70",1750,2,2
"24031",2,"70",1800,1,18
"24032",2,"70",1800,2,2
"24033",2,"70",1850,1,18
"24034",2,"70",1850,2,2
"24035",2,"70",1900,1,16
"24036",2,"70",1900,2,2
"24037",2,"70",1900,3,2
"24038",2,"70",1950,1,11
"24039",2,"70",1950,2,3
"24040",2,"70",1950,3,5
"24041",2,"70",2000,1,20
"24042",2,"70",2050,1,19
"24043",2,"70",2100,1,19
"24044",2,"70",2150,1,19
"24045",2,"70",2200,1,15
"24046",2,"70",2200,2,5
"24047",2,"70",2250,1,17
"24048",2,"70",2250,2,3
"24049",2,"70",2300,1,19
"24050",2,"70",2350,1,20
"24051",2,"70",2400,1,20
"24052",2,"70",2450,1,19
"24053",2,"70",2500,1,19
"24054",2,"70",2550,1,7
"24055",2,"70",2550,2,12
"24056",2,"70",2600,1,11
"24057",2,"70",2600,2,9
"24058",2,"70",2650,1,20
"24059",2,"70",2700,1,20
"24060",2,"70",2750,1,20
"24061",2,"70",2800,1,20
"24062",2,"70",2850,1,7
"24063",2,"70",2850,2,9
"24064",2,"70",2850,3,4
"24065",2,"70",2900,1,11
"24066",2,"70",2900,2,9
"24067",2,"70",2950,1,11
"24068",2,"70",2950,2,9
"24069",2,"70",3000,1,11
"24070",2,"70",3000,2,9
"24071",2,"70",3050,1,6
"24072",2,"70",3050,2,3
"24073",2,"70",3050,3,7
"24074",2,"70",3050,4,2
"24075",2,"70",3100,1,7
"24076",2,"70",3100,2,5
"24077",2,"70",3100,3,7
"24078",2,"70",3150,1,8
"24079",2,"70",3150,2,2
"24080",2,"70",3150,3,7
"24081",2,"70",3200,1,12
"24082",2,"70",3200,2,7
"24083",2,"70",3250,1,17
"24084",2,"70",3250,2,2
"24085",2,"70",3300,1,19
"24086",2,"70",3350,1,20
"24087",2,"70",3400,1,19
"24088",2,"70",3450,1,19
"24089",2,"70",3500,1,19
"24090",2,"70",3550,1,18
"24091",2,"70",3600,1,19
"24092",2,"70",3650,1,10
"24093",2,"70",3650,2,8
"24094",2,"70",3700,1,7
"24095",2,"70",3700,2,8
"24096",2,"70",3700,3,3
"24097",2,"70",3700,4,2
"24098",2,"70",3750,1,7
"24099",2,"70",3750,2,6
"24100",2,"70",3750,3,3
"24101",2,"70",3750,4,2
"24102",2,"70",3750,5,2
"24103",2,"70",3800,1,17
"24104",2,"70",3800,2,3
"24105",2,"70",3850,1,15
"24106",2,"70",3850,2,3
"24107",2,"70",3850,3,2
"24108",2,"70",3900,1,15
"24109",2,"70",3900,2,3
"24110",2,"70",3900,3,2
"24111",2,"70",3950,1,13
"24112",2,"70",3950,2,5
"24113",2,"70",3950,3,2
"24114",2,"70",4000,1,13
"24115",2,"70",4000,2,5
"24116",2,"70",4000,3,2
"24117",2,"70",4050,1,15
"24118",2,"70",4050,2,5
"24119",2,"70",4100,1,15
"24120",2,"70",4100,2,5
"24121",2,"70",4150,1,15
"24122",2,"70",4150,2,5
"24123",2,"70",4200,1,15
"24124",2,"70",4200,2,5
"24125",2,"70",4250,1,20
"24126",2,"70",4300,1,16
"24127",2,"70",4300,2,4
"24128",2,"70",4350,1,20
"24129",2,"70",4400,1,20
"24130",2,"70",4450,1,20
"24131",2,"70",4500,1,14
"24132",2,"70",4500,2,2
"24133",2,"70",4500,3,3
"24134",2,"70",4550,1,11
"24135",2,"70",4550,2,9
"24136",2,"70",4600,1,8
"24137",2,"70",4600,2,12
"24138",2,"70",4650,1,9
"24139",2,"70",4650,2,8
"24140",2,"70",4650,3,2
"24141",2,"70",4700,1,19
"24142",2,"70",4750,1,6
"24143",2,"70",4750,2,8
"24144",2,"70",4750,3,3
"24145",2,"70",4750,4,2
"24146",2,"70",4800,1,6
"24147",2,"70",4800,2,9
"24148",2,"70",4800,3,2
"24149",2,"70",4800,4,2
"24150",2,"70",4850,1,6
"24151",2,"70",4850,2,11
"24152",2,"70",4850,3,2
"24153",2,"70",4900,1,5
"24154",2,"70",4900,2,12
"24155",2,"70",4900,3,2
"24156",2,"70",4950,1,8
"24157",2,"70",4950,2,10
"24158",2,"70",5000,1,14
"24159",2,"70",5000,2,4
"24160",2,"70",5050,1,13
"24161",2,"70",5050,2,5
"24162",2,"70",5100,1,13
"24163",2,"70",5100,2,5
"24164",2,"70",5150,1,14
"24165",2,"70",5150,2,5
"24166",2,"70",5200,1,14
"24167",2,"70",5200,2,2
"24168",2,"70",5250,1,5
"24169",2,"70",5250,2,9
"24170",2,"70",5250,3,2
"24171",2,"70",5300,1,14
"24172",2,"70",5300,2,4
"24173",2,"70",5350,1,10
"24174",2,"70",5350,2,2
"24175",2,"70",5350,3,2
"24176",2,"70",5400,1,12
"24177",2,"70",5400,2,6
"24178",2,"70",5450,1,15
"24179",2,"70",5500,1,16
"24180",2,"70",5500,2,3
"24181",2,"70",5550,1,17
"24182",2,"70",5550,2,3
"24183",2,"70",5600,1,17
"24184",2,"70",5600,2,3
"24185",2,"70",5650,1,17
"24186",2,"70",5650,2,3
"24187",2,"70",5700,1,17
"24188",2,"70",5700,2,2
"24189",2,"70",5750,1,17
"24190",2,"70",5750,2,3
"24191",2,"70",5800,1,18
"24192",2,"70",5800,2,2
"24193",2,"70",5850,1,18
"24194",2,"70",5850,2,2
"24195",2,"70",5900,1,18
"24196",2,"70",5900,2,2
"24197",2,"70",5950,1,20
"24198",2,"70",6000,1,20
"24199",2,"70",6050,1,20
"24200",2,"70",6100,1,20
"24201",2,"70",6150,1,20
"24202",2,"70",6200,1,17
"24203",2,"70",6200,2,3
"24204",2,"70",6250,1,17
"24205",2,"70",6250,2,3
"24206",2,"70",6300,1,15
"24207",2,"70",6300,2,3
"24208",2,"70",6300,3,2
"24209",2,"70",6350,1,9
"24210",2,"70",6350,2,3
"24211",2,"70",6350,3,2
"24212",2,"70",6350,4,6
"24213",2,"70",6400,1,13
"24214",2,"70",6400,2,3
"24215",2,"70",6400,3,2
"24216",2,"70",6450,1,15
"24217",2,"70",6450,2,3
"24218",2,"70",6500,1,15
"24219",2,"70",6500,2,3
"24220",2,"70",6550,1,16
"24221",2,"70",6550,2,3
"24222",2,"70",6600,1,19
"24223",2,"70",6650,1,13
"24224",2,"70",6650,2,6
"24225",2,"70",6700,1,13
"24226",2,"70",6700,2,4
"24227",2,"70",6700,3,3
"24228",2,"70",6750,1,8
"24229",2,"70",6750,2,3
"24230",2,"70",6750,3,9
"24231",2,"70",6800,1,20
"24232",2,"70",6850,1,20
"24233",2,"70",6900,1,10
"24234",2,"70",6900,2,10
"24235",2,"70",6950,1,18
"24236",2,"70",6950,2,2
"24237",2,"70",7000,1,18
"24238",2,"70",7000,2,2
"24239",2,"70",7050,1,11
"24240",2,"70",7050,2,2
"24241",2,"70",7050,3,2
"24242",2,"70",7050,4,5
"24243",2,"70",7100,1,5
"24244",2,"70",7100,2,4
"24245",2,"70",7100,3,5
"24246",2,"70",7100,4,5
"24247",2,"70",7150,1,9
"24248",2,"70",7150,2,9
"24249",2,"70",7200,1,9
"24250",2,"70",7200,2,9
"24251",2,"70",7250,1,8
"24252",2,"70",7250,2,10
"24253",2,"70",7300,1,2
"24254",2,"70",7300,2,8
"24255",2,"70",7300,3,10
"24256",2,"70",7350,1,10
"24257",2,"70",7350,2,10
"24258",2,"70",7400,1,6
"24259",2,"70",7400,2,2
"24260",2,"70",7400,3,8
"24261",2,"70",7400,4,3
"24262",2,"70",7450,1,4
"24263",2,"70",7450,2,13
"24264",2,"70",7500,1,2
"24265",2,"70",7500,2,13
"24266",2,"70",7500,3,2
"24267",2,"70",7500,4,3
"24268",2,"70",7550,1,16
"24269",2,"70",7550,2,3
"24270",2,"70",7600,1,2
"24271",2,"70",7600,2,6
"24272",2,"70",7600,3,3
"24273",2,"70",7600,4,6
"24274",2,"70",7600,5,3
"24275",2,"70",7650,1,5
"24276",2,"70",7650,2,12
"24277",2,"70",7650,3,3
"24278",2,"70",7700,1,8
"24279",2,"70",7700,2,12
"24280",2,"70",7750,1,8
"24281",2,"70",7750,2,8
"24282",2,"70",7750,3,2
"24283",2,"70",7800,1,19
"24284",2,"70",7850,1,19
"24285",2,"70",7900,1,16
"24286",2,"70",7900,2,3
"24287",2,"70",7950,1,16
"24288",2,"70",7950,2,3
"24289",2,"70",8000,1,15
"24290",2,"70",8000,2,4
"24291",2,"70",8050,1,11
"24292",2,"70",8050,2,9
"24293",2,"70",8100,1,11
"24294",2,"70",8100,2,8
"24295",2,"70",8150,1,19
"24296",2,"70",8200,1,19
"24297",2,"70",8250,1,19
"24298",2,"70",8300,1,9
"24299",2,"70",8300,2,2
"24300",2,"70",8300,3,6
"24301",2,"70",8350,1,19
"24302",2,"70",8400,1,18
"24303",2,"70",8450,1,15
"24304",2,"70",8450,2,3
"24305",2,"70",8500,1,18
"24306",2,"70",8550,1,18
"24307",2,"70",8600,1,17
"24308",2,"70",8650,1,14
"24309",2,"70",8650,2,3
"24310",2,"70",8700,1,16
"24311",2,"70",8700,2,3
"24312",2,"70",8750,1,19
"24313",2,"70",8800,1,19
"24314",2,"70",8850,1,19
"24315",2,"70",8900,1,18
"24316",2,"70",8950,1,17
"24317",2,"70",9000,1,12
"24318",2,"70",9000,2,7
"24319",2,"70",9050,1,19
"24320",2,"70",9100,1,19
"24321",2,"70",9150,1,19
"24322",2,"70",9200,1,19
"24323",2,"70",9250,1,17
"24324",2,"70",9250,2,2
"24325",2,"70",9300,1,18
"24326",2,"70",9350,1,19
"24327",2,"70",9400,1,19
"24328",2,"70",9450,1,19
"24329",2,"70",9500,1,4
"24330",2,"70",9500,2,13
"24331",2,"70",9500,3,2
"24332",2,"70",9550,1,4
"24333",2,"70",9550,2,2
"24334",2,"70",9550,3,13
"24335",2,"70",9600,1,18
"24336",2,"70",9650,1,15
"24337",2,"70",9650,2,4
"24338",2,"70",9700,1,19
"24339",2,"70",9750,1,19
"24340",2,"70",9800,1,19
"24341",2,"70",9850,1,19
"24342",2,"70",9900,1,19
"24343",2,"70",9950,1,17
"24344",2,"70",9950,2,2
"24345",2,"71",0,1,3
"24346",2,"71",0,2,2
"24347",2,"71",0,3,2
"24348",2,"71",50,1,9
"24349",2,"71",50,2,3
"24350",2,"71",50,3,4
"24351",2,"71",100,1,8
"24352",2,"71",100,2,8
"24353",2,"71",100,3,2
"24354",2,"71",150,1,16
"24355",2,"71",150,2,2
"24356",2,"71",200,1,16
"24357",2,"71",200,2,3
"24358",2,"71",250,1,18
"24359",2,"71",300,1,7
"24360",2,"71",300,2,13
"24361",2,"71",350,1,17
"24362",2,"71",350,2,3
"24363",2,"71",400,1,20
"24364",2,"71",450,1,16
"24365",2,"71",450,2,4
"24366",2,"71",500,1,20
"24367",2,"71",550,1,15
"24368",2,"71",550,2,5
"24369",2,"71",600,1,7
"24370",2,"71",600,2,13
"24371",2,"71",650,1,19
"24372",2,"71",700,1,20
"24373",2,"71",750,1,20
"24374",2,"71",800,1,20
"24375",2,"71",850,1,20
"24376",2,"71",900,1,20
"24377",2,"71",950,1,20
"24378",2,"71",1000,1,13
"24379",2,"71",1000,2,7
"24380",2,"71",1050,1,19
"24381",2,"71",1100,1,20
"24382",2,"71",1150,1,20
"24383",2,"71",1200,1,20
"24384",2,"71",1250,1,20
"24385",2,"71",1300,1,19
"24386",2,"71",1350,1,18
"24387",2,"71",1400,1,20
"24388",2,"71",1450,1,20
"24389",2,"71",1500,1,20
"24390",2,"71",1550,1,14
"24391",2,"71",1550,2,6
"24392",2,"71",1600,1,16
"24393",2,"71",1600,2,4
"24394",2,"71",1650,1,13
"24395",2,"71",1650,2,4
"24396",2,"71",1650,3,2
"24397",2,"71",1700,1,20
"24398",2,"71",1750,1,20
"24399",2,"71",1800,1,13
"24400",2,"71",1800,2,7
"24401",2,"71",1850,1,13
"24402",2,"71",1850,2,7
"24403",2,"71",1900,1,13
"24404",2,"71",1900,2,7
"24405",2,"71",1950,1,20
"24406",2,"71",2000,1,20
"24407",2,"71",2050,1,19
"24408",2,"71",2100,1,20
"24409",2,"71",2150,1,20
"24410",2,"71",2200,1,20
"24411",2,"71",2250,1,20
"24412",2,"71",2300,1,12
"24413",2,"71",2300,2,8
"24414",2,"71",2350,1,19
"24415",2,"71",2400,1,16
"24416",2,"71",2400,2,3
"24417",2,"71",2450,1,20
"24418",2,"71",2500,1,20
"24419",2,"71",2550,1,20
"24420",2,"71",2600,1,20
"24421",2,"71",2650,1,20
"24422",2,"71",2700,1,20
"24423",2,"71",2750,1,20
"24424",2,"71",2800,1,17
"24425",2,"71",2800,2,2
"24426",2,"71",2850,1,20
"24427",2,"71",2900,1,20
"24428",2,"71",2950,1,20
"24429",2,"71",3000,1,16
"24430",2,"71",3000,2,4
"24431",2,"71",3050,1,19
"24432",2,"71",3100,1,19
"24433",2,"71",3150,1,14
"24434",2,"71",3150,2,4
"24435",2,"71",3200,1,2
"24436",2,"71",3200,2,15
"24437",2,"71",3250,1,16
"24438",2,"71",3250,2,3
"24439",2,"71",3300,1,16
"24440",2,"71",3300,2,3
"24441",2,"71",3350,1,19
"24442",2,"71",3400,1,20
"24443",2,"71",3450,1,20
"24444",2,"71",3500,1,20
"24445",2,"71",3550,1,20
"24446",2,"71",3600,1,8
"24447",2,"71",3600,2,12
"24448",2,"71",3650,1,8
"24449",2,"71",3650,2,6
"24450",2,"71",3650,3,5
"24451",2,"71",3700,1,7
"24452",2,"71",3700,2,9
"24453",2,"71",3700,3,2
"24454",2,"71",3700,4,2
"24455",2,"71",3750,1,9
"24456",2,"71",3750,2,2
"24457",2,"71",3750,3,5
"24458",2,"71",3750,4,4
"24459",2,"71",3800,1,10
"24460",2,"71",3800,2,7
"24461",2,"71",3800,3,2
"24462",2,"71",3850,1,12
"24463",2,"71",3850,2,7
"24464",2,"71",3900,1,10
"24465",2,"71",3900,2,6
"24466",2,"71",3900,3,2
"24467",2,"71",3950,1,10
"24468",2,"71",3950,2,7
"24469",2,"71",3950,3,2
"24470",2,"71",4000,1,18
"24471",2,"71",4000,2,2
"24472",2,"71",4050,1,20
"24473",2,"71",4100,1,20
"24474",2,"71",4150,1,20
"24475",2,"71",4200,1,20
"24476",2,"71",4250,1,13
"24477",2,"71",4250,2,7
"24478",2,"71",4300,1,17
"24479",2,"71",4300,2,3
"24480",2,"71",4350,1,19
"24481",2,"71",4400,1,20
"24482",2,"71",4450,1,20
"24483",2,"71",4500,1,20
"24484",2,"71",4550,1,20
"24485",2,"71",4600,1,17
"24486",2,"71",4600,2,3
"24487",2,"71",4650,1,20
"24488",2,"71",4700,1,20
"24489",2,"71",4750,1,20
"24490",2,"71",4800,1,20
"24491",2,"71",4850,1,20
"24492",2,"71",4900,1,20
"24493",2,"71",4950,1,13
"24494",2,"71",4950,2,6
"24495",2,"71",5000,1,9
"24496",2,"71",5000,2,10
"24497",2,"71",5050,1,9
"24498",2,"71",5050,2,8
"24499",2,"71",5100,1,18
"24500",2,"71",5150,1,18
"24501",2,"71",5200,1,16
"24502",2,"71",5200,2,2
"24503",2,"71",5250,1,18
"24504",2,"71",5300,1,16
"24505",2,"71",5300,2,2
"24506",2,"71",5300,3,2
"24507",2,"71",5350,1,18
"24508",2,"71",5350,2,2
"24509",2,"71",5400,1,18
"24510",2,"71",5400,2,2
"24511",2,"71",5450,1,15
"24512",2,"71",5450,2,3
"24513",2,"71",5450,3,2
"24514",2,"71",5500,1,18
"24515",2,"71",5500,2,2
"24516",2,"71",5550,1,18
"24517",2,"71",5550,2,2
"24518",2,"71",5600,1,19
"24519",2,"71",5650,1,20
"24520",2,"71",5700,1,15
"24521",2,"71",5700,2,3
"24522",2,"71",5700,3,2
"24523",2,"71",5750,1,15
"24524",2,"71",5750,2,5
"24525",2,"71",5800,1,15
"24526",2,"71",5800,2,4
"24527",2,"71",5850,1,15
"24528",2,"71",5850,2,2
"24529",2,"71",5850,3,2
"24530",2,"71",5900,1,13
"24531",2,"71",5900,2,5
"24532",2,"71",5950,1,9
"24533",2,"71",5950,2,5
"24534",2,"71",5950,3,4
"24535",2,"71",6000,1,16
"24536",2,"71",6000,2,3
"24537",2,"71",6050,1,19
"24538",2,"71",6100,1,9
"24539",2,"71",6100,2,9
"24540",2,"71",6100,3,2
"24541",2,"71",6150,1,17
"24542",2,"71",6150,2,2
"24543",2,"71",6200,1,20
"24544",2,"71",6250,1,20
"24545",2,"71",6300,1,20
"24546",2,"71",6350,1,20
"24547",2,"71",6400,1,20
"24548",2,"71",6450,1,19
"24549",2,"71",6500,1,20
"24550",2,"71",6550,1,20
"24551",2,"71",6600,1,20
"24552",2,"71",6650,1,9
"24553",2,"71",6650,2,11
"24554",2,"71",6700,1,20
"24555",2,"71",6750,1,16
"24556",2,"71",6750,2,4
"24557",2,"71",6800,1,16
"24558",2,"71",6800,2,3
"24559",2,"71",6850,1,17
"24560",2,"71",6850,2,3
"24561",2,"71",6900,1,10
"24562",2,"71",6900,2,10
"24563",2,"71",6950,1,20
"24564",2,"71",7000,1,20
"24565",2,"71",7050,1,20
"24566",2,"71",7100,1,20
"24567",2,"71",7150,1,10
"24568",2,"71",7150,2,10
"24569",2,"71",7200,1,14
"24570",2,"71",7200,2,5
"24571",2,"71",7250,1,6
"24572",2,"71",7250,2,12
"24573",2,"71",7300,1,2
"24574",2,"71",7300,2,18
"24575",2,"71",7350,1,2
"24576",2,"71",7350,2,18
"24577",2,"71",7400,1,2
"24578",2,"71",7400,2,18
"24579",2,"71",7450,1,2
"24580",2,"71",7450,2,18
"24581",2,"71",7500,1,2
"24582",2,"71",7500,2,14
"24583",2,"71",7500,3,4
"24584",2,"71",7550,1,20
"24585",2,"71",7600,1,5
"24586",2,"71",7600,2,15
"24587",2,"71",7650,1,4
"24588",2,"71",7650,2,7
"24589",2,"71",7650,3,8
"24590",2,"71",7700,1,4
"24591",2,"71",7700,2,7
"24592",2,"71",7700,3,2
"24593",2,"71",7700,4,7
"24594",2,"71",7750,1,19
"24595",2,"71",7800,1,19
"24596",2,"71",7850,1,18
"24597",2,"71",7900,1,18
"24598",2,"71",7950,1,18
"24599",2,"71",8000,1,18
"24600",2,"71",8000,2,2
"24601",2,"71",8050,1,18
"24602",2,"71",8100,1,19
"24603",2,"71",8150,1,13
"24604",2,"71",8150,2,7
"24605",2,"71",8200,1,3
"24606",2,"71",8200,2,10
"24607",2,"71",8200,3,7
"24608",2,"71",8250,1,3
"24609",2,"71",8250,2,10
"24610",2,"71",8250,3,7
"24611",2,"71",8300,1,3
"24612",2,"71",8300,2,10
"24613",2,"71",8300,3,7
"24614",2,"71",8350,1,13
"24615",2,"71",8350,2,7
"24616",2,"71",8400,1,10
"24617",2,"71",8400,2,7
"24618",2,"71",8400,3,3
"24619",2,"71",8450,1,13
"24620",2,"71",8450,2,7
"24621",2,"71",8500,1,13
"24622",2,"71",8500,2,7
"24623",2,"71",8550,1,13
"24624",2,"71",8550,2,7
"24625",2,"71",8600,1,8
"24626",2,"71",8600,2,5
"24627",2,"71",8600,3,3
"24628",2,"71",8600,4,4
"24629",2,"71",8650,1,13
"24630",2,"71",8650,2,3
"24631",2,"71",8650,3,4
"24632",2,"71",8700,1,13
"24633",2,"71",8700,2,3
"24634",2,"71",8700,3,4
"24635",2,"71",8750,1,13
"24636",2,"71",8750,2,3
"24637",2,"71",8750,3,4
"24638",2,"71",8800,1,18
"24639",2,"71",8800,2,2
"24640",2,"71",8850,1,20
"24641",2,"71",8900,1,14
"24642",2,"71",8900,2,6
"24643",2,"71",8950,1,5
"24644",2,"71",8950,2,15
"24645",2,"71",9000,1,19
"24646",2,"71",9050,1,7
"24647",2,"71",9050,2,13
"24648",2,"71",9100,1,15
"24649",2,"71",9100,2,3
"24650",2,"71",9150,1,7
"24651",2,"71",9150,2,9
"24652",2,"71",9150,3,3
"24653",2,"71",9200,1,2
"24654",2,"71",9200,2,17
"24655",2,"71",9250,1,2
"24656",2,"71",9250,2,12
"24657",2,"71",9250,3,4
"24658",2,"71",9300,1,3
"24659",2,"71",9300,2,2
"24660",2,"71",9300,3,11
"24661",2,"71",9300,4,3
"24662",2,"71",9350,1,4
"24663",2,"71",9350,2,16
"24664",2,"71",9400,1,17
"24665",2,"71",9400,2,2
"24666",2,"71",9450,1,19
"24667",2,"71",9500,1,18
"24668",2,"71",9550,1,13
"24669",2,"71",9550,2,6
"24670",2,"71",9600,1,12
"24671",2,"71",9600,2,7
"24672",2,"71",9650,1,11
"24673",2,"71",9650,2,7
"24674",2,"71",9700,1,11
"24675",2,"71",9700,2,7
"24676",2,"71",9750,1,18
"24677",2,"71",9800,1,20
"24678",2,"71",9850,1,19
"24679",2,"71",9900,1,17
"24680",2,"71",9900,2,3
"24681",2,"71",9950,1,2
"24682",2,"71",9950,2,2
"24683",2,"71",9950,3,2
"24684",2,"71",9950,4,14
"24685",2,"72",0,1,2
"24686",2,"72",0,2,3
"24687",2,"72",0,3,2
"24688",2,"72",50,1,6
"24689",2,"72",50,2,4
"24690",2,"72",50,3,3
"24691",2,"72",100,1,7
"24692",2,"72",100,2,5
"24693",2,"72",100,3,5
"24694",2,"72",150,1,3
"24695",2,"72",150,2,6
"24696",2,"72",150,3,5
"24697",2,"72",150,4,3
"24698",2,"72",150,5,2
"24699",2,"72",200,1,3
"24700",2,"72",200,2,6
"24701",2,"72",200,3,5
"24702",2,"72",200,4,6
"24703",2,"72",250,1,8
"24704",2,"72",250,2,6
"24705",2,"72",250,3,6
"24706",2,"72",300,1,8
"24707",2,"72",300,2,6
"24708",2,"72",300,3,6
"24709",2,"72",350,1,8
"24710",2,"72",350,2,6
"24711",2,"72",350,3,6
"24712",2,"72",400,1,12
"24713",2,"72",400,2,7
"24714",2,"72",450,1,12
"24715",2,"72",450,2,7
"24716",2,"72",500,1,12
"24717",2,"72",500,2,7
"24718",2,"72",550,1,4
"24719",2,"72",550,2,7
"24720",2,"72",550,3,8
"24721",2,"72",600,1,10
"24722",2,"72",600,2,7
"24723",2,"72",600,3,2
"24724",2,"72",650,1,3
"24725",2,"72",650,2,10
"24726",2,"72",650,3,6
"24727",2,"72",700,1,3
"24728",2,"72",700,2,10
"24729",2,"72",700,3,3
"24730",2,"72",700,4,4
"24731",2,"72",750,1,3
"24732",2,"72",750,2,10
"24733",2,"72",750,3,3
"24734",2,"72",750,4,4
"24735",2,"72",800,1,6
"24736",2,"72",800,2,11
"24737",2,"72",800,3,3
"24738",2,"72",850,1,14
"24739",2,"72",850,2,3
"24740",2,"72",850,3,2
"24741",2,"72",900,1,14
"24742",2,"72",900,2,3
"24743",2,"72",900,3,3
"24744",2,"72",950,1,15
"24745",2,"72",950,2,3
"24746",2,"72",950,3,2
"24747",2,"72",1000,1,15
"24748",2,"72",1000,2,5
"24749",2,"72",1050,1,15
"24750",2,"72",1050,2,5
"24751",2,"72",1100,1,20
"24752",2,"72",1150,1,10
"24753",2,"72",1150,2,5
"24754",2,"72",1150,3,5
"24755",2,"72",1200,1,10
"24756",2,"72",1200,2,10
"24757",2,"72",1250,1,10
"24758",2,"72",1250,2,10
"24759",2,"72",1300,1,15
"24760",2,"72",1300,2,5
"24761",2,"72",1350,1,20
