Sum Sq,Mean Sq,NumDF,DenDF,F value,Pr(>F)
21.08999999999999,10.544999999999995,2,1595.9998820440753,10.230686286735358,3.846889091395971e-5
84.54333333333334,42.27166666666667,2,1595.9998820440753,41.01167951485207,4.279944594693906e-18
251.1971880241463,83.73239600804877,3,195.99989133279084,81.23659322854807,3.420990365396365e-34
